date,dehumidifier 50 pint_ara,dehumidifier 50 pint_trend,dehumidifier_ara,dehumidifier_trend,dehumidifiers for home_ara,dehumidifiers for home_trend,dehumidifier 30 pint_ara,dehumidifier 30 pint_trend,dehumidifiers_ara,dehumidifiers_trend,30 pint dehumidifier_ara,30 pint dehumidifier_trend,dehumidifiers for basements_ara,dehumidifiers for basements_trend,dehumidifier 70 pint_ara,dehumidifier 70 pint_trend,small dehumidifier_ara,small dehumidifier_trend,air humidifier_ara,air humidifier_trend,50 pint dehumidifier_ara,50 pint dehumidifier_trend,dehumidifier with drain hose_ara,dehumidifier with drain hose_trend,70 pint dehumidifier_ara,70 pint dehumidifier_trend,closet dehumidifier_ara,closet dehumidifier_trend,safe dehumidifier_ara,safe dehumidifier_trend,dehumidifier air purifier_ara,dehumidifier air purifier_trend,dehumidifier for basements_ara,dehumidifier for basements_trend,basement dehumidifier_ara,basement dehumidifier_trend,whole house dehumidifier_ara,whole house dehumidifier_trend,portable dehumidifier_ara,portable dehumidifier_trend,dehumidifier for rv_ara,dehumidifier for rv_trend,dehumidifier hose_ara,dehumidifier hose_trend,dehumidifier drain hose_ara,dehumidifier drain hose_trend,dehumidifier pump_ara,dehumidifier pump_trend,inventory_fbm,inventory_fba,phase_Sustain_SoldOut,phase_Sustain,AVGSalePrice,Holiday_Christmas Day,Holiday_Columbus Day,Holiday_Independence Day,Holiday_Labor Day,Holiday_Martin Luther King Jr. Day,Holiday_Memorial Day,Holiday_New Year Day,Holiday_Presidents Day (Washingtons Birthday),Holiday_Thanksgiving Day,Holiday_Veterans Day,dehumidifier 50 pint,dehumidifier,dehumidifiers for home,dehumidifier 30 pint,dehumidifiers,30 pint dehumidifier,dehumidifiers for basements,dehumidifier 70 pint,small dehumidifier,air humidifier,energy efficient dehumidifier,50 pint dehumidifier,dehumidifier with drain hose,home dehumidifier,70 pint dehumidifier,dehumidifiers for basements 70 pint,closet dehumidifier,dehumidifier for home,dehumidifiers with pump,energy star dehumidifier,safe dehumidifier,dehumidifier air purifier,mid size dehumidifier,room dehumidifier,room dehumidifiers for home,small dehumidifiers,dehumidifier for basements,70 pint dehumidifiers for basements,dehumidifier for basement,50 pint dehumidifiers for basements,large room dehumidifier,basement dehumidifier,basement dehumidifiers for home,whole house dehumidifier,portable dehumidifier,small room dehumidifier,dehumidifier auto shut off,air conditioner dehumidifier,dehumidifier for rv,dehumidifier with hose,dehumidifier with hose drain,ac dehumidifier,crawl space dehumidifier,dehumidifier hose,dehumidifier energy star,small dehumidifier for bathroom,dehumidifier 70,dehumidifier drain hose,quiet dehumidifier,dehumidifier pump,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,target
2018-03-17,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,228500.3142857143,33.84285714285714,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,413382.47619047615,21.63809523809524,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.6339144215530903,1.0,0.0,350.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,3,11,17,5,76,0,0,0,0,0,0,19.0
2018-03-18,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,228912.3,34.349999999999994,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,413511.27777777775,22.08888888888889,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.631339144215531,1.0,0.0,350.97999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,3,11,18,6,77,0,0,0,0,0,0,21.0
2018-03-19,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,229324.2857142857,34.857142857142854,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,413640.07936507935,22.539682539682538,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.631339144215531,1.0,0.0,363.57999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,3,12,19,0,78,0,0,0,0,0,0,21.0
2018-03-20,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,229736.27142857143,35.364285714285714,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,413768.88095238095,22.990476190476194,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.6279714738510301,1.0,0.0,375.97999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,3,12,20,1,79,0,0,0,0,0,0,19.0
2018-03-21,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,230148.25714285715,35.871428571428574,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,413897.6825396826,23.44126984126984,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.6279714738510301,1.0,0.0,376.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,3,12,21,2,80,0,0,0,0,0,0,13.0
2018-03-22,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,230560.24285714285,36.378571428571426,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,414026.4841269841,23.89206349206349,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.6244057052297939,1.0,0.0,379.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,3,12,22,3,81,0,0,0,0,0,0,26.0
2018-03-23,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,230972.22857142857,36.885714285714286,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,414155.2857142857,24.34285714285714,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.6244057052297939,1.0,0.0,379.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,3,12,23,4,82,0,0,0,0,0,0,11.0
2018-03-24,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,231384.2142857143,37.39285714285714,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,414284.0873015873,24.79365079365079,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.6208399366085579,1.0,0.0,379.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,3,12,24,5,83,0,0,0,0,0,0,16.0
2018-03-25,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,231796.2,37.9,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,414412.88888888893,25.244444444444447,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.6208399366085579,1.0,0.0,379.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,3,12,25,6,84,0,0,0,0,0,0,18.0
2018-03-26,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,232208.1857142857,38.40714285714286,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,414541.6904761905,25.69523809523809,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.6172741679873217,1.0,0.0,379.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,3,13,26,0,85,0,0,0,0,0,0,16.0
2018-03-27,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,232620.17142857146,38.91428571428571,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,414670.4920634921,26.146031746031746,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.6172741679873217,1.0,0.0,379.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,3,13,27,1,86,0,0,0,0,0,0,18.0
2018-03-28,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,233032.15714285715,39.42142857142857,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,414799.29365079367,26.596825396825395,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.6129160063391442,1.0,0.0,379.97999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,3,13,28,2,87,0,0,0,0,0,0,30.0
2018-03-29,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,233444.1428571429,39.92857142857143,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,414928.0952380952,27.04761904761905,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.6129160063391442,1.0,0.0,379.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,3,13,29,3,88,0,0,0,0,0,0,22.0
2018-03-30,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,233856.1285714286,40.43571428571429,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,415056.8968253968,27.498412698412697,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.6087559429477021,1.0,0.0,376.64666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,3,13,30,4,89,0,0,0,0,0,0,20.0
2018-03-31,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,234268.11428571428,40.94285714285714,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,415185.69841269846,27.949206349206353,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.6087559429477021,1.0,0.0,369.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,3,13,31,5,90,1,0,1,0,0,0,17.0
2018-04-01,348607.0,21.0,1456.0,29.6,14326.0,17.8,416847.0,21.4,51106.0,23.6,348014.0,22.4,10950.0,10.4,80250.0,25.4,109974.0,22.2,13806.0,18.0,144343.0,21.0,234680.1,41.45,39198.0,21.6,178022.0,2.6,50670.0,23.8,352259.0,36.6,61645.0,7.8,131819.0,22.8,249218.0,22.0,128315.0,17.8,415314.5,28.4,96498.0,9.0,173192.0,8.4,161254.0,19.0,0.4759190881361374,0.6053882725832013,1.0,0.0,369.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,4,13,1,6,91,0,1,0,1,0,0,25.0
2018-04-02,323417.5714285714,24.92857142857143,1308.0,35.30000000000001,13714.571428571431,19.792857142857144,378243.0,29.41428571428571,46773.571428571435,28.942857142857147,317855.4285714286,28.307142857142853,9789.42857142857,13.271428571428574,73790.0,31.91428571428571,102861.0,26.707142857142852,14212.285714285714,17.892857142857142,131884.14285714287,24.92857142857143,235092.0857142857,41.957142857142856,38222.42857142857,27.12142857142857,170983.85714285713,2.7285714285714286,51340.571428571435,23.72142857142857,334130.85714285716,41.58571428571429,60822.285714285725,10.114285714285714,122460.42857142855,27.72142857142857,227386.1428571429,27.642857142857146,126196.28571428572,21.257142857142856,415443.30158730154,28.850793650793648,87815.85714285714,13.321428571428573,158431.7142857143,13.87857142857143,150514.14285714287,23.785714285714285,0.4759190881361374,0.6053882725832013,1.0,0.0,179.9899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,4,14,2,0,92,0,0,0,0,0,0,29.0
2018-04-03,298228.14285714284,28.857142857142854,1160.0,41.0,13103.142857142857,21.785714285714285,339639.0,37.42857142857143,42441.142857142855,34.285714285714285,287696.85714285716,34.214285714285715,8628.857142857143,16.142857142857142,67330.0,38.42857142857143,95748.0,31.214285714285715,14618.571428571431,17.785714285714285,119425.28571428572,28.857142857142854,235504.07142857145,42.464285714285715,37246.857142857145,32.642857142857146,163945.7142857143,2.8571428571428568,52011.142857142855,23.642857142857146,316002.71428571426,46.57142857142857,59999.57142857143,12.428571428571427,113101.85714285714,32.642857142857146,205554.2857142857,33.285714285714285,124077.57142857145,24.714285714285715,415572.1031746032,29.3015873015873,79133.71428571429,17.642857142857142,143671.42857142858,19.357142857142858,139774.2857142857,28.57142857142857,0.0525766575694333,0.6018225039619651,1.0,0.0,179.98999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,4,14,3,1,93,0,0,0,0,0,0,25.0
2018-04-04,273038.7142857143,32.785714285714285,1012.0,46.7,12491.714285714286,23.77857142857143,301035.0,45.44285714285714,38108.71428571429,39.628571428571426,257538.2857142857,40.121428571428574,7468.285714285714,19.01428571428571,60870.0,44.94285714285714,88635.0,35.72142857142857,15024.857142857143,17.678571428571427,106966.42857142858,32.785714285714285,235916.05714285714,42.971428571428575,36271.28571428572,38.16428571428571,156907.57142857142,2.9857142857142858,52681.714285714275,23.564285714285717,297874.5714285714,51.55714285714286,59176.857142857145,14.742857142857142,103743.28571428572,37.56428571428572,183722.42857142855,38.92857142857143,121958.85714285714,28.17142857142857,415700.9047619048,29.75238095238095,70451.57142857142,21.964285714285715,128911.14285714286,24.83571428571429,129034.42857142858,33.35714285714286,0.4759190881361374,0.6018225039619651,1.0,0.0,369.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,4,14,4,2,94,0,0,0,0,0,0,21.0
2018-04-05,247849.2857142857,36.714285714285715,864.0,52.40000000000001,11880.285714285714,25.771428571428572,262431.0,53.457142857142856,33776.28571428571,44.971428571428575,227379.7142857143,46.02857142857143,6307.714285714284,21.885714285714286,54410.0,51.457142857142856,81522.0,40.22857142857143,15431.142857142857,17.571428571428573,94507.57142857142,36.714285714285715,236328.0428571429,43.478571428571435,35295.71428571428,43.68571428571428,149869.42857142858,3.1142857142857143,53352.285714285725,23.485714285714288,279746.4285714286,56.542857142857144,58354.142857142855,17.057142857142857,94384.71428571428,42.48571428571429,161890.57142857142,44.57142857142857,119840.14285714286,31.628571428571423,415829.70634920633,30.2031746031746,61769.42857142857,26.285714285714285,114150.85714285714,30.314285714285717,118294.57142857142,38.14285714285714,0.4759190881361374,0.6018225039619651,1.0,0.0,179.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,4,14,5,3,95,0,0,0,0,0,0,4.0
2018-04-06,222659.85714285716,40.64285714285714,716.0,58.1,11268.857142857143,27.764285714285712,223827.0,61.47142857142857,29443.857142857138,50.31428571428572,197221.1428571429,51.93571428571428,5147.142857142857,24.75714285714286,47950.0,57.97142857142857,74409.0,44.73571428571428,15837.428571428569,17.464285714285715,82048.71428571429,40.64285714285714,236740.0285714286,43.985714285714295,34320.142857142855,49.207142857142856,142831.2857142857,3.2428571428571433,54022.857142857145,23.40714285714286,261618.2857142857,61.52857142857143,57531.42857142857,19.37142857142857,85026.14285714286,47.40714285714286,140058.7142857143,50.214285714285715,117721.42857142855,35.08571428571429,415958.5079365079,30.653968253968248,53087.285714285725,30.607142857142854,99390.57142857145,35.792857142857144,107554.71428571428,42.92857142857143,0.4759190881361374,0.5986529318541997,1.0,0.0,369.97999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2018,4,14,6,4,96,0,0,0,0,0,0,19.0
