,dehumidifier 50 pint_ara,dehumidifier 50 pint_trend,dehumidifier_ara,dehumidifier_trend,dehumidifiers for home_ara,dehumidifiers for home_trend,dehumidifier 30 pint_ara,dehumidifier 30 pint_trend,dehumidifiers_ara,dehumidifiers_trend,30 pint dehumidifier_ara,30 pint dehumidifier_trend,dehumidifiers for basements_ara,dehumidifiers for basements_trend,dehumidifier 70 pint_ara,dehumidifier 70 pint_trend,dehumidifier for bathroom_ara,dehumidifier for bathroom_trend,small dehumidifier_ara,small dehumidifier_trend,mini dehumidifier_ara,mini dehumidifier_trend,50 pint dehumidifier_ara,50 pint dehumidifier_trend,dehumidifier small_ara,dehumidifier small_trend,dehumidifier with drain hose_ara,dehumidifier with drain hose_trend,70 pint dehumidifier_ara,70 pint dehumidifier_trend,closet dehumidifier_ara,closet dehumidifier_trend,safe dehumidifier_ara,safe dehumidifier_trend,dehumidifier air purifier_ara,dehumidifier air purifier_trend,dehumidifier for basements_ara,dehumidifier for basements_trend,bathroom dehumidifier_ara,bathroom dehumidifier_trend,basement dehumidifier_ara,basement dehumidifier_trend,whole house dehumidifier_ara,whole house dehumidifier_trend,portable dehumidifier_ara,portable dehumidifier_trend,inventory_fbm,inventory_fba,phase_Sustain_SoldOut,phase_Sustain,AVGSalePrice,Holiday_Christmas Day,Holiday_Columbus Day,Holiday_Independence Day,Holiday_Labor Day,Holiday_Martin Luther King Jr. Day,Holiday_Memorial Day,Holiday_New Year Day,Holiday_Presidents Day (Washingtons Birthday),Holiday_Thanksgiving Day,Holiday_Veterans Day,dehumidifier 50 pint,dehumidifier,dehumidifiers for home,dehumidifier 30 pint,dehumidifiers,30 pint dehumidifier,dehumidifiers for basements,dehumidifier 70 pint,dehumidifier for bathroom,small dehumidifier,mini dehumidifier,compact dehumidifier,energy efficient dehumidifier,mini dehumidifier for bathroom,50 pint dehumidifier,dehumidifier small,dehumidifier with drain hose,home dehumidifier,70 pint dehumidifier,dehumidifier for safe,dehumidifiers for basements 70 pint,closet dehumidifier,dehumidifier for home,dehumidifiers with pump,energy star dehumidifier,safe dehumidifier,dehumidifier air purifier,mid size dehumidifier,room dehumidifier,room dehumidifiers for home,small dehumidifiers,dehumidifier for basements,bathroom dehumidifier,dehumidifier 30 pt,mini dehumidifiers,dehumidifier 70 pint pump,70 pint dehumidifiers for basements,dehumidifier for bedroom,dehumidifier for basement,50 pint dehumidifiers for basements,dehumidifier rv,70 pt dehumidifier,small bathroom dehumidifier,large room dehumidifier,30 pint dehumidifiers,basement dehumidifier,basement dehumidifiers for home,whole house dehumidifier,portable dehumidifier,small room dehumidifier,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,target
2018-06-28,117388.0,55.6,323.0,78.8,8109.0,33.0,81675.0,65.4,9549.0,64.2,99614.0,61.4,2411.0,32.2,35568.0,77.6,45677.0,19.8,57151.0,48.0,133119.0,36.4,113131.0,55.6,190842.0,60.2,46005.0,20.6,58360.0,70.8,143617.0,19.0,45154.0,37.2,228115.0,55.0,52519.0,19.6,101430.0,17.0,60764.0,73.8,128303.0,52.4,111976.0,61.2,0.15878346860714618,0.0,0.0,1.0,199.99000000000206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,6,26,28,3,179,0,0,0,0,0,0,633.0
2018-06-29,117388.0,55.6,323.0,78.8,8109.0,33.0,81675.0,65.4,9549.0,64.2,99614.0,61.4,2411.0,32.2,35568.0,77.6,45677.0,19.8,57151.0,48.0,133119.0,36.4,113131.0,55.6,190842.0,60.2,46005.0,20.6,58360.0,70.8,143617.0,19.0,45154.0,37.2,228115.0,55.0,52519.0,19.6,101430.0,17.0,60764.0,73.8,128303.0,52.4,111976.0,61.2,0.15878346860714618,0.0,0.0,1.0,199.990000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,6,26,29,4,180,0,0,0,0,0,0,610.0
2018-06-30,117388.0,55.6,323.0,78.8,8109.0,33.0,81675.0,65.4,9549.0,64.2,99614.0,61.4,2411.0,32.2,35568.0,77.6,45677.0,19.8,57151.0,48.0,133119.0,36.4,113131.0,55.6,190842.0,60.2,46005.0,20.6,58360.0,70.8,143617.0,19.0,45154.0,37.2,228115.0,55.0,52519.0,19.6,101430.0,17.0,60764.0,73.8,128303.0,52.4,111976.0,61.2,0.15878346860714618,0.0,0.0,1.0,384.9800000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,6.0,0.0,4.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,6,26,30,5,181,1,0,1,0,0,0,538.0
2018-07-01,117388.0,55.6,323.0,78.8,8109.0,33.0,81675.0,65.4,9549.0,64.2,99614.0,61.4,2411.0,32.2,35568.0,77.6,45677.0,19.8,57151.0,48.0,133119.0,36.4,113131.0,55.6,190842.0,60.2,46005.0,20.6,58360.0,70.8,143617.0,19.0,45154.0,37.2,228115.0,55.0,52519.0,19.6,101430.0,17.0,60764.0,73.8,128303.0,52.4,111976.0,61.2,0.15878346860714618,0.0,0.0,1.0,199.99000000000197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,26,1,6,182,0,1,0,1,0,0,623.0
2018-07-02,116350.42857142857,55.69285714285714,318.57142857142856,78.18571428571428,7906.0,34.92857142857143,84636.0,66.91428571428573,9915.857142857143,65.24285714285715,101089.14285714286,62.02142857142857,2268.8571428571427,31.528571428571432,37209.71428571428,76.33571428571427,44791.71428571428,19.97142857142857,56614.42857142857,49.285714285714285,134092.7142857143,34.98571428571429,113401.28571428571,55.69285714285714,189956.0,61.17142857142857,47754.71428571428,23.47857142857143,64125.857142857145,68.68571428571428,137962.85714285713,19.178571428571427,50936.857142857145,35.99285714285715,226718.42857142858,55.964285714285715,55073.857142857145,19.55,102090.71428571429,17.642857142857142,63621.28571428572,73.00714285714285,125259.42857142857,54.05714285714286,112738.14285714286,59.52857142857143,0.15878346860714618,0.0,0.0,1.0,384.9800000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,27,2,0,183,0,0,0,0,0,0,733.0
2018-07-03,115312.85714285714,55.785714285714285,314.14285714285717,77.57142857142857,7703.0,36.857142857142854,87597.0,68.42857142857143,10282.714285714286,66.28571428571429,102564.28571428571,62.64285714285714,2126.714285714286,30.857142857142858,38851.42857142857,75.07142857142857,43906.42857142857,20.142857142857142,56077.857142857145,50.57142857142857,135066.42857142858,33.57142857142857,113671.57142857143,55.785714285714285,189070.0,62.142857142857146,49504.42857142857,26.357142857142858,69891.71428571429,66.57142857142857,132308.7142857143,19.357142857142858,56719.71428571429,34.785714285714285,225321.85714285713,56.92857142857143,57628.71428571428,19.5,102751.42857142857,18.285714285714285,66478.57142857143,72.21428571428571,122215.85714285714,55.714285714285715,113500.28571428571,57.85714285714286,0.15874615169325496,0.46543496045814015,0.0,1.0,394.2657142857157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,27,3,1,184,0,0,0,0,0,0,533.0
2018-07-04,114275.28571428571,55.878571428571426,309.7142857142857,76.95714285714286,7500.0,38.785714285714285,90558.0,69.94285714285715,10649.571428571428,67.32857142857144,104039.42857142857,63.26428571428571,1984.5714285714284,30.185714285714287,40493.142857142855,73.80714285714285,43021.142857142855,20.314285714285713,55541.28571428572,51.85714285714286,136040.14285714287,32.15714285714286,113941.85714285714,55.878571428571426,188184.0,63.114285714285714,51254.142857142855,29.235714285714288,75657.57142857142,64.45714285714286,126654.57142857142,19.535714285714285,62502.57142857143,33.57857142857143,223925.2857142857,57.892857142857146,60183.57142857143,19.45,103412.14285714286,18.92857142857143,69335.85714285714,71.42142857142856,119172.28571428571,57.37142857142857,114262.42857142857,56.18571428571428,0.15872749323630936,0.0,0.0,1.0,382.95560975609794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,27,4,2,185,0,0,0,0,0,0,412.0
2018-07-05,113237.71428571429,55.971428571428575,305.2857142857143,76.34285714285714,7297.0,40.714285714285715,93519.0,71.45714285714286,11016.42857142857,68.37142857142857,105514.57142857143,63.885714285714286,1842.4285714285716,29.514285714285716,42134.857142857145,72.54285714285714,42135.857142857145,20.485714285714288,55004.71428571428,53.142857142857146,137013.85714285713,30.74285714285714,114212.14285714286,55.971428571428575,187298.0,64.08571428571429,53003.857142857145,32.114285714285714,81423.42857142858,62.34285714285714,121000.42857142858,19.714285714285715,68285.42857142858,32.371428571428574,222528.7142857143,58.857142857142854,62738.42857142857,19.400000000000002,104072.85714285714,19.571428571428573,72193.14285714286,70.62857142857143,116128.71428571429,59.028571428571425,115024.57142857143,54.51428571428571,0.15872749323630936,0.46468502863376054,0.0,1.0,379.98000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,27,5,3,186,0,0,0,0,0,0,507.0
2018-07-06,112200.14285714286,56.06428571428572,300.85714285714283,75.72857142857143,7094.0,42.64285714285714,96480.0,72.97142857142858,11383.285714285714,69.41428571428571,106989.71428571429,64.50714285714285,1700.2857142857142,28.842857142857145,43776.57142857143,71.27857142857142,41250.57142857143,20.65714285714286,54468.142857142855,54.42857142857143,137987.57142857142,29.32857142857143,114482.42857142857,56.06428571428572,186412.0,65.05714285714286,54753.57142857143,34.99285714285715,87189.28571428571,60.22857142857143,115346.28571428571,19.892857142857142,74068.28571428571,31.164285714285715,221132.14285714287,59.82142857142857,65293.28571428571,19.35,104733.57142857143,20.214285714285715,75050.42857142857,69.83571428571429,113085.14285714286,60.68571428571428,115786.71428571429,52.84285714285714,0.15872749323630936,0.4645486773929643,0.0,1.0,377.87473684210477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,27,6,4,187,0,0,0,0,0,0,347.0
2018-07-07,111162.57142857142,56.15714285714286,296.42857142857144,75.11428571428571,6891.0,44.57142857142857,99441.0,74.4857142857143,11750.142857142857,70.45714285714286,108464.85714285714,65.12857142857143,1558.142857142857,28.17142857142857,45418.28571428571,70.0142857142857,40365.28571428571,20.82857142857143,53931.57142857143,55.714285714285715,138961.2857142857,27.914285714285715,114752.71428571429,56.15714285714286,185526.0,66.02857142857142,56503.28571428571,37.871428571428574,92955.14285714286,58.114285714285714,109692.14285714286,20.071428571428573,79851.14285714286,29.957142857142856,219735.57142857142,60.785714285714285,67848.14285714286,19.3,105394.28571428571,20.857142857142858,77907.71428571429,69.04285714285714,110041.57142857142,62.34285714285714,116548.85714285714,51.17142857142857,0.15872749323630936,0.4645486773929643,0.0,1.0,369.9799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,15.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,27,7,5,188,0,0,0,0,0,0,276.0
2018-07-08,110125.0,56.25,292.0,74.5,6688.0,46.5,102402.0,76.0,12117.0,71.5,109940.0,65.75,1416.0,27.5,47060.0,68.75,39480.0,21.0,53395.0,57.0,139935.0,26.5,115023.0,56.25,184640.0,67.0,58253.0,40.75,98721.0,56.0,104038.0,20.25,85634.0,28.75,218339.0,61.75,70403.0,19.25,106055.0,21.5,80765.0,68.25,106998.0,64.0,117311.0,49.5,0.15872749323630936,0.4637305699481865,0.0,1.0,369.97999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,27,8,6,189,0,0,0,0,0,0,252.0
2018-07-09,110125.0,56.25,292.0,74.5,6688.0,46.5,102402.0,76.0,12117.0,71.5,109940.0,65.75,1416.0,27.5,47060.0,68.75,39480.0,21.0,53395.0,57.0,139935.0,26.5,115023.0,56.25,184640.0,67.0,58253.0,40.75,98721.0,56.0,104038.0,20.25,85634.0,28.75,218339.0,61.75,70403.0,19.25,106055.0,21.5,80765.0,68.25,106998.0,64.0,117311.0,49.5,0.15872749323630936,0.0,0.0,1.0,369.9799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,28,9,0,190,0,0,0,0,0,0,272.0
2018-07-10,110125.0,56.25,292.0,74.5,6688.0,46.5,102402.0,76.0,12117.0,71.5,109940.0,65.75,1416.0,27.5,47060.0,68.75,39480.0,21.0,53395.0,57.0,139935.0,26.5,115023.0,56.25,184640.0,67.0,58253.0,40.75,98721.0,56.0,104038.0,20.25,85634.0,28.75,218339.0,61.75,70403.0,19.25,106055.0,21.5,80765.0,68.25,106998.0,64.0,117311.0,49.5,0.15872749323630936,0.0,0.0,1.0,180.50470588235336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,7.0,0.0,0.0,0.0,0.0,29.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,28,10,1,191,0,0,0,0,0,0,204.0
2018-07-11,110125.0,56.25,292.0,74.5,6688.0,46.5,102402.0,76.0,12117.0,71.5,109940.0,65.75,1416.0,27.5,47060.0,68.75,39480.0,21.0,53395.0,57.0,139935.0,26.5,115023.0,56.25,184640.0,67.0,58253.0,40.75,98721.0,56.0,104038.0,20.25,85634.0,28.75,218339.0,61.75,70403.0,19.25,106055.0,21.5,80765.0,68.25,106998.0,64.0,117311.0,49.5,0.15870883477936373,0.0,0.0,1.0,374.9800000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,6.0,0.0,0.0,0.0,0.0,5.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,28,11,2,192,0,0,0,0,0,0,147.0
2018-07-12,110125.0,56.25,292.0,74.5,6688.0,46.5,102402.0,76.0,12117.0,71.5,109940.0,65.75,1416.0,27.5,47060.0,68.75,39480.0,21.0,53395.0,57.0,139935.0,26.5,115023.0,56.25,184640.0,67.0,58253.0,40.75,98721.0,56.0,104038.0,20.25,85634.0,28.75,218339.0,61.75,70403.0,19.25,106055.0,21.5,80765.0,68.25,106998.0,64.0,117311.0,49.5,0.15865285940852691,0.0,0.0,1.0,184.99000000000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,28,12,3,193,0,0,0,0,0,0,176.0
2018-07-13,110125.0,56.25,292.0,74.5,6688.0,46.5,102402.0,76.0,12117.0,71.5,109940.0,65.75,1416.0,27.5,47060.0,68.75,39480.0,21.0,53395.0,57.0,139935.0,26.5,115023.0,56.25,184640.0,67.0,58253.0,40.75,98721.0,56.0,104038.0,20.25,85634.0,28.75,218339.0,61.75,70403.0,19.25,106055.0,21.5,80765.0,68.25,106998.0,64.0,117311.0,49.5,0.15865285940852691,0.0,0.0,1.0,374.9800000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,5.0,0.0,0.0,0.0,0.0,27.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,28,13,4,194,0,0,0,0,0,0,184.0
2018-07-14,110125.0,56.25,292.0,74.5,6688.0,46.5,102402.0,76.0,12117.0,71.5,109940.0,65.75,1416.0,27.5,47060.0,68.75,39480.0,21.0,53395.0,57.0,139935.0,26.5,115023.0,56.25,184640.0,67.0,58253.0,40.75,98721.0,56.0,104038.0,20.25,85634.0,28.75,218339.0,61.75,70403.0,19.25,106055.0,21.5,80765.0,68.25,106998.0,64.0,117311.0,49.5,0.15865285940852691,0.0,0.0,1.0,184.99000000000063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,6.0,0.0,0.0,0.0,0.0,9.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,28,14,5,195,0,0,0,0,0,0,164.0
2018-07-15,110125.0,56.25,292.0,74.5,6688.0,46.5,102402.0,76.0,12117.0,71.5,109940.0,65.75,1416.0,27.5,47060.0,68.75,39480.0,21.0,53395.0,57.0,139935.0,26.5,115023.0,56.25,184640.0,67.0,58253.0,40.75,98721.0,56.0,104038.0,20.25,85634.0,28.75,218339.0,61.75,70403.0,19.25,106055.0,21.5,80765.0,68.25,106998.0,64.0,117311.0,49.5,0.1586155424946357,0.0,0.0,1.0,184.99000000000058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,28,15,6,196,0,0,0,0,0,0,183.0
2018-07-16,110125.0,56.25,292.0,74.5,6688.0,46.5,102402.0,76.0,12117.0,71.5,109940.0,65.75,1416.0,27.5,47060.0,68.75,39480.0,21.0,53395.0,57.0,139935.0,26.5,115023.0,56.25,184640.0,67.0,58253.0,40.75,98721.0,56.0,104038.0,20.25,85634.0,28.75,218339.0,61.75,70403.0,19.25,106055.0,21.5,80765.0,68.25,106998.0,64.0,117311.0,49.5,0.1586155424946357,0.0,0.0,1.0,184.98999999999953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,29,16,0,197,0,0,0,0,0,0,323.0
2018-07-17,110125.0,56.25,292.0,74.5,6688.0,46.5,102402.0,76.0,12117.0,71.5,109940.0,65.75,1416.0,27.5,47060.0,68.75,39480.0,21.0,53395.0,57.0,139935.0,26.5,115023.0,56.25,184640.0,67.0,58253.0,40.75,98721.0,56.0,104038.0,20.25,85634.0,28.75,218339.0,61.75,70403.0,19.25,106055.0,21.5,80765.0,68.25,106998.0,64.0,117311.0,49.5,0.15857822558074447,0.0,0.0,1.0,374.9800000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,29,17,1,198,0,0,0,0,0,0,541.0
2018-07-18,110125.0,56.25,292.0,74.5,6688.0,46.5,102402.0,76.0,12117.0,71.5,109940.0,65.75,1416.0,27.5,47060.0,68.75,39480.0,21.0,53395.0,57.0,139935.0,26.5,115023.0,56.25,184640.0,67.0,58253.0,40.75,98721.0,56.0,104038.0,20.25,85634.0,28.75,218339.0,61.75,70403.0,19.25,106055.0,21.5,80765.0,68.25,106998.0,64.0,117311.0,49.5,0.15857822558074447,0.0,0.0,1.0,184.9899999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,29,18,2,199,0,0,0,0,0,0,330.0
2018-07-19,110125.0,56.25,292.0,74.5,6688.0,46.5,102402.0,76.0,12117.0,71.5,109940.0,65.75,1416.0,27.5,47060.0,68.75,39480.0,21.0,53395.0,57.0,139935.0,26.5,115023.0,56.25,184640.0,67.0,58253.0,40.75,98721.0,56.0,104038.0,20.25,85634.0,28.75,218339.0,61.75,70403.0,19.25,106055.0,21.5,80765.0,68.25,106998.0,64.0,117311.0,49.5,0.15857822558074447,0.0,0.0,1.0,184.98999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,29,19,3,200,0,0,0,0,0,0,258.0
